order_id,origin_id,destination_id,expect_pickup_time,expect_dropoff_time,volume,service_time,max_waiting_time
3390,o0,d2,18/12/2023 17:45,19/12/2023 22:00,12.5,600,10800
3391,o8,d2,18/12/2023 17:46,19/12/2023 16:00,11.5,300,10800
3392,o7,d0,18/12/2023 17:47,18/12/2023 21:30,11.8,300,10800
3393,o2,d0,18/12/2023 17:47,19/12/2023 09:00,30,540,10800
3394,o9,d1,18/12/2023 17:48,20/12/2023 10:00,24,360,10800
3395,o7,d2,18/12/2023 17:48,19/12/2023 11:00,24,600,10800
3396,o1,d3,18/12/2023 17:48,19/12/2023 16:00,45,360,10800
3397,o7,d2,18/12/2023 17:49,19/12/2023 17:00,6.5,300,10800
3398,o6,d0,18/12/2023 17:49,20/12/2023 12:00,33,600,10800
3399,o6,d2,18/12/2023 17:49,19/12/2023 12:00,34,540,10800
3400,o8,d2,18/12/2023 17:50,19/12/2023 21:00,37.2,540,10800
3401,o7,d1,18/12/2023 17:50,19/12/2023 07:00,32.5,600,10800
3402,o6,d1,18/12/2023 17:50,19/12/2023 13:00,33,600,10800
3403,o2,d0,18/12/2023 17:50,19/12/2023 11:00,12,480,10800
3404,o7,d0,18/12/2023 17:52,19/12/2023 08:00,20,600,10800
3405,o1,d3,18/12/2023 17:52,19/12/2023 20:00,7,420,10800
3406,o0,d2,18/12/2023 17:52,19/12/2023 13:00,17,540,10800
3407,o4,d0,18/12/2023 17:53,19/12/2023 10:00,13.8,420,10800
3408,o4,d0,18/12/2023 17:53,19/12/2023 11:00,24,480,10800
3409,o0,d2,18/12/2023 17:53,21/12/2023 01:00,11.5,420,10800
3410,o9,d0,18/12/2023 17:54,19/12/2023 11:00,18.6,420,10800
3411,o0,d0,18/12/2023 17:54,19/12/2023 11:00,18.5,480,10800
3412,o4,d0,18/12/2023 17:55,20/12/2023 10:00,33.6,540,10800
3413,o4,d1,18/12/2023 17:55,20/12/2023 00:00,33,540,10800
3414,o9,d1,18/12/2023 17:55,20/12/2023 10:00,24,300,10800
3415,o7,d2,18/12/2023 17:55,19/12/2023 12:00,30,480,10800
3416,o7,d0,18/12/2023 17:55,19/12/2023 08:00,10,420,10800
3417,o7,d2,18/12/2023 17:56,19/12/2023 17:00,4.5,480,10800
3418,o6,d2,18/12/2023 17:56,19/12/2023 09:00,25,540,10800
3419,o4,d0,18/12/2023 17:57,19/12/2023 12:00,16.8,300,10800
3420,o4,d0,18/12/2023 17:57,19/12/2023 11:00,16,540,10800
3421,o8,d0,18/12/2023 17:57,19/12/2023 09:00,12,360,10800
3422,o7,d2,18/12/2023 17:57,20/12/2023 17:00,16.8,300,10800
3423,o6,d2,18/12/2023 17:57,19/12/2023 23:00,33,540,10800
3424,o1,d2,18/12/2023 17:57,20/12/2023 10:00,12.5,360,10800
3425,o4,d0,18/12/2023 17:58,20/12/2023 14:00,10.5,360,10800
3426,o8,d2,18/12/2023 17:58,19/12/2023 16:00,11.5,420,10800
3427,o9,d0,18/12/2023 17:58,19/12/2023 14:00,12,360,10800
3428,o7,d1,18/12/2023 17:58,20/12/2023 05:20,24,480,10800
3429,o7,d2,18/12/2023 17:58,19/12/2023 11:00,24,480,10800
3430,o2,d0,18/12/2023 17:58,19/12/2023 14:00,12,420,10800
3431,o1,d3,18/12/2023 17:58,19/12/2023 20:00,3,480,10800
3432,o6,d2,18/12/2023 17:59,19/12/2023 12:00,17,600,10800
3433,o7,d1,18/12/2023 18:00,19/12/2023 12:00,30,600,10800
3434,o0,d2,18/12/2023 18:01,20/12/2023 19:00,11,540,10800
3435,o0,d2,18/12/2023 18:01,20/12/2023 19:00,11,540,10800
3436,o5,d1,18/12/2023 18:01,19/12/2023 20:00,24,420,10800
3437,o4,d2,18/12/2023 18:02,20/12/2023 19:00,44,360,10800
3438,o8,d0,18/12/2023 18:02,19/12/2023 14:00,16,420,10800
3439,o7,d1,18/12/2023 18:02,19/12/2023 15:00,12,600,10800
3440,o8,d0,18/12/2023 18:03,19/12/2023 11:00,4,480,10800
3441,o0,d2,18/12/2023 18:04,21/12/2023 17:00,16.8,600,10800
3442,o4,d0,18/12/2023 18:05,19/12/2023 15:00,12,480,10800
3443,o8,d0,18/12/2023 18:05,19/12/2023 14:00,16,420,10800
3444,o0,d0,18/12/2023 18:05,19/12/2023 19:00,24,360,10800
3445,o4,d2,18/12/2023 18:06,19/12/2023 09:00,36,360,10800
3446,o9,d0,18/12/2023 18:06,19/12/2023 18:00,24,480,10800
3447,o1,d2,18/12/2023 18:06,20/12/2023 04:00,25,360,10800
3448,o1,d3,18/12/2023 18:06,19/12/2023 09:00,32.6,480,10800
3449,o0,d2,18/12/2023 18:06,20/12/2023 18:00,25,360,10800
3450,o2,d3,18/12/2023 18:07,20/12/2023 18:00,37.2,480,10800
3451,o0,d2,18/12/2023 18:07,20/12/2023 02:00,10,480,10800
3452,o4,d1,18/12/2023 18:08,20/12/2023 00:00,33,420,10800
3453,o6,d2,18/12/2023 18:08,20/12/2023 12:00,30.5,300,10800
3454,o0,d2,18/12/2023 18:08,19/12/2023 22:30,12,300,10800
3455,o0,d2,18/12/2023 18:08,20/12/2023 19:00,11,540,10800
3456,o8,d2,18/12/2023 18:09,19/12/2023 18:00,23,420,10800
3457,o7,d2,18/12/2023 18:09,19/12/2023 10:00,29,420,10800
3458,o6,d0,18/12/2023 18:10,19/12/2023 12:00,11.5,600,10800
3459,o2,d2,18/12/2023 18:10,21/12/2023 12:00,39,420,10800
3460,o1,d2,18/12/2023 18:12,20/12/2023 05:00,41,300,10800
3461,o2,d3,18/12/2023 18:13,19/12/2023 23:00,40,300,10800
3462,o7,d0,18/12/2023 18:14,20/12/2023 12:00,16.5,300,10800
3463,o7,d0,18/12/2023 18:14,19/12/2023 12:00,14,540,10800
3464,o2,d2,18/12/2023 18:14,20/12/2023 02:00,18,420,10800
3465,o1,d2,18/12/2023 18:14,20/12/2023 01:00,33.6,600,10800
3466,o0,d2,18/12/2023 18:14,20/12/2023 13:35,12,540,10800
3467,o9,d2,18/12/2023 18:15,19/12/2023 20:55,32,300,10800
3468,o9,d2,18/12/2023 18:15,19/12/2023 20:55,32,540,10800
3469,o7,d0,18/12/2023 18:15,19/12/2023 13:00,10,600,10800
3470,o0,d2,18/12/2023 18:15,21/12/2023 17:00,16.8,480,10800
3471,o4,d0,18/12/2023 18:16,19/12/2023 12:00,33.6,480,10800
3472,o1,d3,18/12/2023 18:18,19/12/2023 17:00,20,480,10800
3473,o0,d2,18/12/2023 18:18,19/12/2023 11:00,20,540,10800
3474,o0,d2,18/12/2023 18:19,20/12/2023 19:00,18.5,300,10800
3475,o9,d0,18/12/2023 18:20,19/12/2023 14:00,16.5,600,10800
3476,o6,d0,18/12/2023 18:20,19/12/2023 12:00,11.5,420,10800
3477,o1,d2,18/12/2023 18:20,20/12/2023 06:00,46.1,480,10800
3478,o0,d2,18/12/2023 18:20,20/12/2023 01:00,46.1,300,10800
3479,o8,d0,18/12/2023 18:21,19/12/2023 14:00,12,480,10800
3480,o8,d0,18/12/2023 18:21,19/12/2023 11:00,3.5,360,10800
3481,o9,d2,18/12/2023 18:21,19/12/2023 18:00,25.8,540,10800
3482,o7,d0,18/12/2023 18:21,19/12/2023 12:00,12,600,10800
3483,o1,d2,18/12/2023 18:21,20/12/2023 06:00,46.1,300,10800
3484,o8,d0,18/12/2023 18:22,19/12/2023 11:00,3.5,540,10800
3485,o7,d0,18/12/2023 18:22,19/12/2023 12:00,14,360,10800
3486,o1,d2,18/12/2023 18:22,20/12/2023 11:00,37.2,540,10800
3487,o0,d2,18/12/2023 18:22,20/12/2023 19:00,18.5,360,10800
3488,o8,d0,18/12/2023 18:23,19/12/2023 18:00,33.6,540,10800
3489,o7,d2,18/12/2023 18:23,19/12/2023 12:00,30,420,10800
3490,o8,d0,18/12/2023 18:24,19/12/2023 18:00,33.6,480,10800
3491,o0,d2,18/12/2023 18:24,20/12/2023 19:00,18.5,420,10800
3492,o4,d0,18/12/2023 18:25,19/12/2023 15:00,12,420,10800
3493,o1,d2,18/12/2023 18:26,20/12/2023 06:00,46.1,420,10800
3494,o1,d2,18/12/2023 18:26,20/12/2023 04:00,25,540,10800
3495,o1,d2,18/12/2023 18:26,20/12/2023 10:30,5,300,10800
3496,o0,d2,18/12/2023 18:26,21/12/2023 02:00,20.5,300,10800
3497,o4,d0,18/12/2023 18:27,19/12/2023 21:00,24,300,10800
3498,o4,d0,18/12/2023 18:27,19/12/2023 21:00,24,420,10800
3499,o8,d0,18/12/2023 18:27,19/12/2023 09:00,16.5,360,10800
3500,o2,d2,18/12/2023 18:27,20/12/2023 12:00,37.2,300,10800
3501,o7,d1,18/12/2023 18:28,19/12/2023 23:55,35,360,10800
3502,o0,d2,18/12/2023 18:28,22/12/2023 02:00,20.5,600,10800
3503,o8,d1,18/12/2023 18:29,19/12/2023 12:00,33.6,600,10800
3504,o8,d0,18/12/2023 18:30,19/12/2023 11:00,7,300,10800
3505,o7,d0,18/12/2023 18:31,20/12/2023 12:00,16.5,300,10800
3506,o7,d2,18/12/2023 18:31,19/12/2023 11:00,17.5,300,10800
3507,o4,d0,18/12/2023 18:32,19/12/2023 21:00,24,360,10800
3508,o4,d0,18/12/2023 18:32,19/12/2023 14:00,16.8,600,10800
3509,o4,d1,18/12/2023 18:32,20/12/2023 00:00,33,600,10800
3510,o9,d2,18/12/2023 18:32,19/12/2023 20:55,32,480,10800
3511,o6,d0,18/12/2023 18:32,19/12/2023 14:00,8,300,10800
3512,o7,d1,18/12/2023 18:33,19/12/2023 11:00,32.6,540,10800
3513,o7,d0,18/12/2023 18:33,19/12/2023 13:00,10,540,10800
3514,o2,d2,18/12/2023 18:36,20/12/2023 16:00,12,300,10800
3515,o1,d0,18/12/2023 18:36,19/12/2023 08:00,12.5,420,10800
3516,o1,d2,18/12/2023 18:36,19/12/2023 18:00,17.5,300,10800
3517,o0,d2,18/12/2023 18:37,22/12/2023 10:00,12.5,360,10800
3518,o4,d0,18/12/2023 18:38,19/12/2023 14:00,16.8,600,10800
3519,o4,d1,18/12/2023 18:38,20/12/2023 00:00,33,540,10800
3520,o8,d0,18/12/2023 18:39,19/12/2023 11:00,12.8,420,10800
3521,o9,d0,18/12/2023 18:39,19/12/2023 14:00,16.5,600,10800
3522,o4,d0,18/12/2023 18:40,19/12/2023 15:00,12,600,10800
3523,o8,d0,18/12/2023 18:40,19/12/2023 11:00,7,600,10800
3524,o0,d2,18/12/2023 18:41,20/12/2023 21:00,25,300,10800
3525,o4,d0,18/12/2023 18:42,19/12/2023 21:00,12,300,10800
3526,o4,d0,18/12/2023 18:42,19/12/2023 12:00,33.6,540,10800
3527,o4,d1,18/12/2023 18:43,20/12/2023 00:00,33,540,10800
3528,o2,d2,18/12/2023 18:43,20/12/2023 02:00,16.5,600,10800
3529,o1,d2,18/12/2023 18:43,20/12/2023 06:00,46.1,300,10800
3530,o0,d2,18/12/2023 18:43,20/12/2023 19:00,18.5,420,10800
3531,o2,d2,18/12/2023 18:44,20/12/2023 02:00,18,480,10800
3532,o0,d2,18/12/2023 18:44,21/12/2023 02:00,20.5,300,10800
3533,o8,d0,18/12/2023 18:45,19/12/2023 18:00,33.6,480,10800
3534,o7,d0,18/12/2023 18:45,19/12/2023 12:00,10,600,10800
3535,o2,d2,18/12/2023 18:45,20/12/2023 12:00,9,360,10800
3536,o1,d3,18/12/2023 18:45,19/12/2023 17:00,20,540,10800
3537,o7,d1,18/12/2023 18:46,19/12/2023 17:00,23,420,10800
3538,o9,d0,18/12/2023 18:47,19/12/2023 18:00,12,600,10800
3539,o2,d2,18/12/2023 18:47,19/12/2023 13:00,32,540,10800
3540,o2,d2,18/12/2023 18:47,20/12/2023 02:00,16.5,360,10800
3541,o2,d3,18/12/2023 18:48,20/12/2023 18:00,12.5,540,10800
3542,o1,d3,18/12/2023 18:48,19/12/2023 09:00,32.6,480,10800
3543,o1,d3,18/12/2023 18:48,19/12/2023 17:00,45,480,10800
3544,o0,d2,18/12/2023 18:48,19/12/2023 20:00,35,540,10800
3545,o7,d0,18/12/2023 18:49,19/12/2023 12:00,14,300,10800
3546,o1,d2,18/12/2023 18:50,20/12/2023 10:30,31,540,10800
3547,o0,d2,18/12/2023 18:50,20/12/2023 19:00,18.5,600,10800
3548,o4,d0,18/12/2023 18:51,19/12/2023 21:00,24,360,10800
3549,o4,d2,18/12/2023 18:51,20/12/2023 19:00,44,540,10800
3550,o1,d2,18/12/2023 18:51,20/12/2023 11:00,37.2,420,10800
3551,o1,d2,18/12/2023 18:51,20/12/2023 10:30,30,480,10800
3552,o2,d2,18/12/2023 18:52,20/12/2023 12:00,25.6,360,10800
3553,o8,d0,18/12/2023 18:53,19/12/2023 11:00,14,540,10800
3554,o1,d2,18/12/2023 18:53,20/12/2023 10:30,5,360,10800
3555,o7,d1,18/12/2023 18:54,19/12/2023 17:00,23,360,10800
3556,o2,d2,18/12/2023 18:54,19/12/2023 13:00,32,480,10800
3557,o7,d1,18/12/2023 18:55,19/12/2023 11:00,32.6,540,10800
3558,o6,d2,18/12/2023 18:55,19/12/2023 18:00,46,420,10800
3559,o0,d2,18/12/2023 18:56,19/12/2023 11:00,20,480,10800
3560,o8,d0,18/12/2023 18:57,19/12/2023 11:00,14,300,10800
3561,o9,d0,18/12/2023 18:57,19/12/2023 18:00,24,360,10800
3562,o9,d2,18/12/2023 18:57,19/12/2023 18:00,31,300,10800
3563,o7,d0,18/12/2023 18:57,19/12/2023 13:00,10,300,10800
3564,o9,d0,18/12/2023 18:58,19/12/2023 18:00,12,480,10800
3565,o7,d0,18/12/2023 18:58,19/12/2023 12:00,14,360,10800
3566,o0,d2,18/12/2023 18:58,22/12/2023 02:00,20.5,540,10800
3567,o0,d2,18/12/2023 18:58,22/12/2023 10:00,12.5,480,10800
3568,o7,d0,18/12/2023 18:59,19/12/2023 10:00,33.6,600,10800
3569,o6,d0,18/12/2023 18:59,19/12/2023 14:00,10,420,10800
3570,o0,d2,18/12/2023 18:59,20/12/2023 02:00,10,300,10800
3571,o0,d0,18/12/2023 19:00,20/12/2023 10:00,37.2,600,10800
3572,o2,d2,18/12/2023 19:02,20/12/2023 12:00,6,540,10800
3573,o1,d2,18/12/2023 19:02,20/12/2023 11:00,37.2,420,10800
3574,o0,d0,18/12/2023 19:03,20/12/2023 08:00,25,600,10800
3575,o0,d2,18/12/2023 19:03,19/12/2023 17:55,16.8,480,10800
3576,o7,d2,18/12/2023 19:05,19/12/2023 17:00,8.5,420,10800
3577,o2,d3,18/12/2023 19:06,19/12/2023 23:00,40,420,10800
3578,o2,d2,18/12/2023 19:06,20/12/2023 12:00,28.6,540,10800
3579,o7,d2,18/12/2023 19:07,20/12/2023 00:00,12,600,10800
3580,o7,d2,18/12/2023 19:07,19/12/2023 17:00,8.5,540,10800
3581,o7,d1,18/12/2023 19:09,19/12/2023 11:00,27,600,10800
3582,o7,d2,18/12/2023 19:09,19/12/2023 17:00,12,480,10800
3583,o2,d2,18/12/2023 19:09,21/12/2023 12:00,39,300,10800
3584,o1,d2,18/12/2023 19:09,20/12/2023 01:00,46.1,540,10800
3585,o0,d0,18/12/2023 19:09,20/12/2023 10:00,12.5,360,10800
3586,o0,d0,18/12/2023 19:09,20/12/2023 07:35,12,420,10800
3587,o0,d2,18/12/2023 19:09,20/12/2023 19:00,18.5,420,10800
3588,o4,d0,18/12/2023 19:10,20/12/2023 13:00,16,300,10800
3589,o8,d0,18/12/2023 19:10,19/12/2023 09:00,15,600,10800
3590,o8,d2,18/12/2023 19:10,19/12/2023 22:00,26,540,10800
3591,o0,d0,18/12/2023 19:10,20/12/2023 19:00,4,420,10800
3592,o1,d2,18/12/2023 19:11,20/12/2023 06:00,46.1,360,10800
3593,o1,d2,18/12/2023 19:11,20/12/2023 11:00,37.2,600,10800
3594,o0,d2,18/12/2023 19:11,20/12/2023 19:00,18.5,360,10800
3595,o0,d2,18/12/2023 19:11,19/12/2023 17:55,16.8,540,10800
3596,o9,d2,18/12/2023 19:12,19/12/2023 07:00,18,540,10800
3597,o6,d2,18/12/2023 19:12,19/12/2023 12:00,17.5,600,10800
3598,o2,d0,18/12/2023 19:12,19/12/2023 11:00,11.8,360,10800
3599,o9,d2,18/12/2023 19:13,19/12/2023 07:00,18,600,10800
3600,o1,d0,18/12/2023 19:13,20/12/2023 19:00,12,360,10800
3601,o8,d2,18/12/2023 19:14,19/12/2023 22:00,26,360,10800
3602,o9,d2,18/12/2023 19:15,19/12/2023 07:00,17,420,10800
3603,o0,d2,18/12/2023 19:15,20/12/2023 19:00,11,300,10800
3604,o2,d2,18/12/2023 19:16,19/12/2023 13:00,32,600,10800
3605,o1,d2,18/12/2023 19:16,20/12/2023 04:00,37.2,600,10800
3606,o6,d0,18/12/2023 19:18,19/12/2023 12:00,16,540,10800
3607,o1,d2,18/12/2023 19:18,20/12/2023 10:00,18,360,10800
3608,o0,d0,18/12/2023 19:18,20/12/2023 07:00,18,540,10800
3609,o7,d2,18/12/2023 19:20,20/12/2023 00:00,36,360,10800
3610,o4,d0,18/12/2023 19:21,19/12/2023 12:00,33.6,300,10800
3611,o7,d2,18/12/2023 19:21,19/12/2023 13:00,32,300,10800
3612,o7,d0,18/12/2023 19:23,19/12/2023 10:00,16.8,360,10800
3613,o9,d2,18/12/2023 19:24,19/12/2023 07:00,17,540,10800
3614,o7,d1,18/12/2023 19:24,20/12/2023 09:00,12,300,10800
3615,o7,d1,18/12/2023 19:24,19/12/2023 11:00,27,300,10800
3616,o0,d0,18/12/2023 19:25,20/12/2023 10:00,12.5,300,10800
3617,o0,d0,18/12/2023 19:26,19/12/2023 16:00,17,540,10800
3618,o6,d2,18/12/2023 19:27,19/12/2023 12:00,34,480,10800
3619,o0,d2,18/12/2023 19:27,20/12/2023 19:00,18.5,540,10800
3620,o1,d2,18/12/2023 19:28,20/12/2023 11:00,37.2,300,10800
3621,o7,d2,18/12/2023 19:29,19/12/2023 22:00,22.2,300,10800
3622,o7,d0,18/12/2023 19:30,19/12/2023 11:00,25.5,300,10800
3623,o7,d2,18/12/2023 19:30,19/12/2023 17:00,3,300,10800
3624,o1,d2,18/12/2023 19:30,20/12/2023 01:00,28.8,600,10800
3625,o0,d0,18/12/2023 19:30,20/12/2023 10:00,12.5,420,10800
3626,o0,d0,18/12/2023 19:30,20/12/2023 07:00,19,360,10800
3627,o9,d2,18/12/2023 19:31,19/12/2023 07:00,18,480,10800
3628,o2,d3,18/12/2023 19:31,20/12/2023 18:00,37.2,600,10800
3629,o1,d2,18/12/2023 19:31,20/12/2023 06:00,46.1,360,10800
3630,o8,d2,18/12/2023 19:32,20/12/2023 09:30,35,420,10800
3631,o1,d2,18/12/2023 19:33,20/12/2023 01:00,16,600,10800
3632,o2,d3,18/12/2023 19:34,20/12/2023 18:00,12.5,480,10800
3633,o0,d2,18/12/2023 19:34,20/12/2023 10:00,9,420,10800
3634,o7,d2,18/12/2023 19:35,20/12/2023 11:00,40,300,10800
3635,o1,d1,18/12/2023 19:35,19/12/2023 12:00,32,540,10800
3636,o0,d2,18/12/2023 19:35,19/12/2023 20:00,30,300,10800
3637,o7,d2,18/12/2023 19:36,19/12/2023 11:00,7,300,10800
3638,o2,d2,18/12/2023 19:36,20/12/2023 12:00,28,540,10800
3639,o1,d0,18/12/2023 19:36,20/12/2023 19:00,12,480,10800
3640,o1,d2,18/12/2023 19:36,20/12/2023 10:30,31,420,10800
3641,o6,d0,18/12/2023 19:37,19/12/2023 12:00,16,420,10800
3642,o6,d0,18/12/2023 19:37,19/12/2023 12:00,16,480,10800
3643,o6,d0,18/12/2023 19:37,19/12/2023 11:00,28.1,600,10800
3644,o0,d0,18/12/2023 19:37,20/12/2023 08:00,25,480,10800
3645,o8,d2,18/12/2023 19:38,20/12/2023 09:30,35,600,10800
3646,o6,d2,18/12/2023 19:38,19/12/2023 18:00,46,420,10800
3647,o10,d0,18/12/2023 19:38,19/12/2023 20:00,10.5,540,10800
3648,o7,d2,18/12/2023 19:39,20/12/2023 00:00,12,480,10800
3649,o0,d0,18/12/2023 19:39,20/12/2023 10:00,12.5,300,10800
3650,o7,d1,18/12/2023 19:41,20/12/2023 09:00,12,600,10800
3651,o1,d2,18/12/2023 19:41,20/12/2023 04:00,32,360,10800
3652,o0,d2,18/12/2023 19:41,20/12/2023 19:00,18.5,600,10800
3653,o8,d1,18/12/2023 19:42,19/12/2023 12:00,33.6,420,10800
3654,o1,d0,18/12/2023 19:42,20/12/2023 19:00,12,360,10800
3655,o4,d0,18/12/2023 19:43,19/12/2023 12:00,33.6,360,10800
3656,o4,d2,18/12/2023 19:43,19/12/2023 22:00,33.6,540,10800
3657,o0,d0,18/12/2023 19:43,20/12/2023 07:00,19,360,10800
3658,o7,d2,18/12/2023 19:44,19/12/2023 17:00,3,420,10800
3659,o6,d2,18/12/2023 19:44,19/12/2023 22:00,11.8,480,10800
3660,o2,d3,18/12/2023 19:44,20/12/2023 18:00,37.2,420,10800
3661,o1,d2,18/12/2023 19:44,20/12/2023 01:00,28.8,420,10800
3662,o0,d2,18/12/2023 19:44,19/12/2023 19:00,30,480,10800
3663,o7,d1,18/12/2023 19:46,19/12/2023 11:00,32,300,10800
3664,o7,d2,18/12/2023 19:46,19/12/2023 11:00,7,480,10800
3665,o6,d2,18/12/2023 19:46,19/12/2023 22:00,11.8,420,10800
3666,o0,d0,18/12/2023 19:47,20/12/2023 10:00,12.5,300,10800
3667,o9,d2,18/12/2023 19:48,19/12/2023 07:00,17,300,10800
3668,o1,d2,18/12/2023 19:49,20/12/2023 04:00,31.1,600,10800
3669,o0,d0,18/12/2023 19:49,20/12/2023 10:00,12.5,300,10800
3670,o4,d0,18/12/2023 19:50,20/12/2023 13:00,28.8,480,10800
3671,o6,d2,18/12/2023 19:50,19/12/2023 18:00,11.5,600,10800
3672,o2,d0,18/12/2023 19:50,19/12/2023 15:00,11,600,10800
3673,o1,d1,18/12/2023 19:51,19/12/2023 12:00,32,420,10800
3674,o0,d0,18/12/2023 19:51,20/12/2023 07:00,17,540,10800
3675,o0,d2,18/12/2023 19:51,20/12/2023 19:00,18.5,540,10800
3676,o1,d1,18/12/2023 19:52,19/12/2023 12:00,16,600,10800
3677,o1,d2,18/12/2023 19:52,20/12/2023 06:00,46.1,480,10800
3678,o2,d0,18/12/2023 19:53,19/12/2023 15:00,11,300,10800
3679,o0,d0,18/12/2023 19:53,20/12/2023 07:00,19,420,10800
3680,o4,d2,18/12/2023 19:54,20/12/2023 19:00,45,420,10800
3681,o7,d1,18/12/2023 19:54,19/12/2023 11:00,32,300,10800
3682,o6,d2,18/12/2023 19:54,19/12/2023 18:00,10,300,10800
3683,o2,d2,18/12/2023 19:54,20/12/2023 12:00,37.2,600,10800
3684,o0,d2,18/12/2023 19:55,19/12/2023 20:00,30,300,10800
3685,o0,d2,18/12/2023 19:56,20/12/2023 19:00,11,540,10800
3686,o4,d2,18/12/2023 19:58,20/12/2023 19:00,37,600,10800
3687,o5,d0,18/12/2023 20:00,19/12/2023 18:00,11,300,10800
3688,o6,d2,18/12/2023 20:01,19/12/2023 18:00,15.5,420,10800
3689,o1,d2,18/12/2023 20:01,20/12/2023 04:00,25,300,10800
3690,o7,d1,18/12/2023 20:02,19/12/2023 15:00,33,360,10800
3691,o7,d0,18/12/2023 20:03,19/12/2023 14:00,12,540,10800
3692,o4,d1,18/12/2023 20:05,21/12/2023 09:00,33,480,10800
3693,o8,d2,18/12/2023 20:05,20/12/2023 09:30,35,420,10800
3694,o7,d2,18/12/2023 20:05,19/12/2023 12:00,38.5,540,10800
3695,o7,d0,18/12/2023 20:06,19/12/2023 10:00,33.6,420,10800
3696,o6,d0,18/12/2023 20:06,19/12/2023 07:00,10,360,10800
3697,o1,d2,18/12/2023 20:06,20/12/2023 10:30,31,540,10800
3698,o5,d1,18/12/2023 20:06,20/12/2023 18:00,33,360,10800
3699,o4,d1,18/12/2023 20:07,19/12/2023 14:00,33.6,300,10800
3700,o1,d2,18/12/2023 20:10,20/12/2023 10:30,31,420,10800
3701,o4,d2,18/12/2023 20:11,20/12/2023 19:00,37,600,10800
3702,o5,d2,18/12/2023 20:11,19/12/2023 12:00,44,480,10800
3703,o4,d2,18/12/2023 20:14,20/12/2023 19:00,37,360,10800
3704,o6,d2,18/12/2023 20:14,20/12/2023 18:00,49.7,300,10800
3705,o6,d2,18/12/2023 20:14,19/12/2023 18:40,11.5,360,10800
3706,o1,d2,18/12/2023 20:14,20/12/2023 11:00,32,540,10800
3707,o1,d2,18/12/2023 20:15,20/12/2023 10:00,18.6,540,10800
3708,o1,d2,18/12/2023 20:15,20/12/2023 04:00,25,360,10800
3709,o1,d2,18/12/2023 20:17,20/12/2023 01:00,46.1,480,10800
3710,o7,d2,18/12/2023 20:18,19/12/2023 11:15,16,300,10800
3711,o6,d0,18/12/2023 20:19,19/12/2023 12:00,12,600,10800
3712,o6,d0,18/12/2023 20:19,19/12/2023 07:00,10,300,10800
3713,o6,d2,18/12/2023 20:20,20/12/2023 02:00,12,600,10800
3714,o9,d1,18/12/2023 20:22,20/12/2023 10:00,24,420,10800
3715,o7,d1,18/12/2023 20:23,19/12/2023 22:00,13,420,10800
3716,o7,d2,18/12/2023 20:23,19/12/2023 12:00,11.5,300,10800
3717,o5,d1,18/12/2023 20:23,21/12/2023 09:00,33,420,10800
3718,o8,d2,18/12/2023 20:24,20/12/2023 09:30,35,480,10800
3719,o7,d2,18/12/2023 20:24,20/12/2023 11:00,40,420,10800
3720,o1,d2,18/12/2023 20:24,20/12/2023 01:00,46.1,540,10800
3721,o5,d2,18/12/2023 20:24,19/12/2023 12:00,46.5,600,10800
3722,o4,d2,18/12/2023 20:25,21/12/2023 06:00,33.3,540,10800
3723,o6,d0,18/12/2023 20:25,20/12/2023 11:00,33.6,360,10800
3724,o2,d3,18/12/2023 20:25,20/12/2023 18:00,37.2,600,10800
3725,o1,d1,18/12/2023 20:25,19/12/2023 12:00,37.2,300,10800
3726,o5,d2,18/12/2023 20:25,19/12/2023 16:00,11.5,480,10800
3727,o7,d1,18/12/2023 20:26,19/12/2023 22:00,7,540,10800
3728,o6,d0,18/12/2023 20:26,20/12/2023 11:00,27.1,300,10800
3729,o6,d0,18/12/2023 20:26,19/12/2023 18:00,24,600,10800
3730,o1,d2,18/12/2023 20:26,20/12/2023 10:00,16,480,10800
3731,o8,d2,18/12/2023 20:27,21/12/2023 02:00,37.2,600,10800
3732,o8,d2,18/12/2023 20:28,20/12/2023 04:30,15,480,10800
3733,o7,d1,18/12/2023 20:28,19/12/2023 22:00,7,360,10800
3734,o2,d2,18/12/2023 20:28,19/12/2023 13:00,39,540,10800
3735,o1,d2,18/12/2023 20:28,20/12/2023 01:00,46.1,540,10800
3736,o4,d1,18/12/2023 20:29,19/12/2023 14:00,33.6,420,10800
3737,o7,d1,18/12/2023 20:30,19/12/2023 15:00,33,540,10800
3738,o6,d2,18/12/2023 20:31,19/12/2023 18:00,10,420,10800
3739,o6,d0,18/12/2023 20:31,19/12/2023 12:00,11.5,540,10800
3740,o1,d1,18/12/2023 20:31,19/12/2023 12:00,37.2,480,10800
3741,o4,d0,18/12/2023 20:32,19/12/2023 10:00,12,540,10800
3742,o6,d2,18/12/2023 20:32,19/12/2023 16:10,23,540,10800
3743,o1,d2,18/12/2023 20:32,20/12/2023 06:00,46.1,300,10800
3744,o4,d0,18/12/2023 20:33,19/12/2023 12:00,10,360,10800
3745,o7,d2,18/12/2023 20:33,19/12/2023 12:00,38.5,300,10800
3746,o7,d2,18/12/2023 20:33,20/12/2023 11:00,40,600,10800
3747,o7,d1,18/12/2023 20:34,19/12/2023 12:00,5,360,10800
3748,o7,d0,18/12/2023 20:34,19/12/2023 14:00,10,420,10800
